RT1,R
2.9909999999999997,0.0
3.181,0.0
11.341,0.0
3.511,0.0
3.801,0.0
3.001,0.0
3.801,0.0
3.061,1.0
6.161,0.0
5.961,0.0
2.7809999999999997,0.0
6.641,1.0
3.011,0.0
7.651,0.0
2.061,0.0
3.3609999999999998,0.0
2.431,0.0
10.411,0.0
6.621,0.0
2.431,0.0
5.941000000000001,0.0
13.571,0.0
2.901,1.0
7.291,1.0
9.911,0.0
2.2409999999999997,0.0
2.671,0.0
8.041,0.0
2.3810000000000002,1.0
4.340999999999999,1.0
3.251,0.0
7.491,1.0
2.851,0.0
3.351,0.0
3.221,1.0
3.6109999999999998,0.0
4.901,0.0
8.871,1.0
1.6709999999999998,0.0
10.190999999999999,1.0
1.9809999999999999,0.0
3.181,1.0
2.5309999999999997,0.0
7.031000000000001,1.0
5.561,0.0
4.481,0.0
12.041,0.0
2.5309999999999997,0.0
2.901,0.0
2.341,0.0
11.860999999999999,1.0
3.3209999999999997,0.0
2.971,0.0
4.170999999999999,0.0
2.0309999999999997,0.0
4.181,0.0
9.491,0.0
12.770999999999999,0.0
4.151,0.0
7.3309999999999995,0.0
4.021,1.0
1.8609999999999998,1.0
4.871,0.0
2.431,1.0
7.521000000000001,0.0
9.991,0.0
5.861000000000001,0.0
2.351,0.0
4.361,0.0
9.371,0.0
3.241,0.0
3.561,0.0
4.011,1.0
6.7509999999999994,0.0
1.851,1.0
8.261,0.0
2.811,0.0
8.351,0.0
4.311,0.0
3.931,0.0
3.241,0.0
5.281000000000001,1.0
7.711,0.0
1.891,0.0
3.171,0.0
5.991,0.0
7.481,0.0
2.7809999999999997,0.0
10.801,0.0
6.471,1.0
4.271,1.0
6.611000000000001,0.0
2.301,0.0
5.7509999999999994,1.0
1.6909999999999998,1.0
10.751,0.0
3.491,0.0
4.261,0.0
3.441,0.0
6.551,1.0
3.181,0.0
2.721,0.0
2.311,0.0
8.131,0.0
3.351,1.0
2.771,0.0
2.251,0.0
3.731,0.0
9.151,1.0
4.891,0.0
3.031,0.0
9.841,1.0
7.901,0.0
6.291,0.0
13.871,0.0
5.651,0.0
8.441,0.0
5.771000000000001,1.0
8.681,0.0
3.431,1.0
3.201,1.0
1.7309999999999999,1.0
2.841,0.0
5.811,1.0
1.601,0.0
3.031,0.0
9.661,1.0
6.661,0.0
5.010999999999999,0.0
2.1109999999999998,0.0
2.0709999999999997,0.0
2.221,0.0
6.111000000000001,0.0
2.7809999999999997,0.0
3.691,1.0
3.401,0.0
5.821,0.0
7.991,0.0
2.511,0.0
3.701,0.0
2.6109999999999998,0.0
6.180999999999999,0.0
2.1609999999999996,0.0
4.071,0.0
3.751,1.0
9.190999999999999,0.0
10.610999999999999,0.0
2.091,0.0
2.771,0.0
8.261,0.0
3.761,0.0
4.911,0.0
12.440999999999999,0.0
5.0809999999999995,0.0
6.521000000000001,0.0
3.0709999999999997,0.0
3.231,0.0
5.510999999999999,0.0
8.301,0.0
3.811,0.0
2.001,0.0
4.851,0.0
9.471,0.0
8.041,0.0
4.011,0.0
3.331,0.0
1.871,0.0
1.5909999999999997,0.0
2.7409999999999997,0.0
3.221,0.0
2.061,0.0
5.961,0.0
8.901,1.0
4.611,0.0
5.680999999999999,0.0
3.451,0.0
3.481,1.0
10.621,0.0
2.391,0.0
4.611,0.0
3.371,1.0
3.401,0.0
6.611000000000001,0.0
2.751,0.0
6.781000000000001,1.0
7.111000000000001,1.0
4.971,1.0
5.481,0.0
3.491,0.0
1.751,1.0
9.891,0.0
6.301,0.0
4.2509999999999994,0.0
3.881,0.0
5.131,1.0
2.601,0.0
4.361,0.0
7.541,1.0
2.6310000000000002,0.0
4.221,0.0
3.161,1.0
7.090999999999999,0.0
3.021,1.0
3.031,0.0
3.441,0.0
3.6109999999999998,0.0
5.461,0.0
5.471,1.0
2.811,0.0
6.411,0.0
2.5309999999999997,0.0
12.190999999999999,1.0
4.871,0.0
1.681,0.0
2.971,0.0
